Issue ID,Title,Created Date,Created By,Type,State,Label
"8995","non-strictNullChecks projects producing .d.ts files that cannot be used from a strictNullChecks projects","6/6/2016","rkirov","Issue","closed","Duplicate"
"8996","Update diagnostic messages to ES2015 instead of ES6","6/6/2016","texastoland","Issue","closed","Fixed"
"8997","Update diagnosticMessages.json","6/6/2016","texastoland","PR","closed","PR"
"8998","Default 'exclude' property in tsconfig.json doesn't respect relative path of the 'ourdir' ","6/6/2016","yuit","Issue","closed","Fixed"
"8999","need an complier api, to add a new ModuleKind export","6/6/2016","gastrodia","Issue","closed","Suggestion"
"9000","Resolve exclude path incase users use relative path","6/6/2016","yuit","PR","closed","PR"
"9001","Expand javascript.format options in settings","6/7/2016","dbaeumer","Issue","open","Accepting PRs"
"9002","Add tests for tsserver project system","6/7/2016","zhengbli","PR","closed","PR"
"9003","Allow case comparison to undefined and null in strict null checking mode","6/7/2016","sandersn","PR","closed","PR"
"9004","Extend Interface: misleading error message","6/7/2016","oliver-h","Issue","closed","Fixed"
"9005","super.method 'this' return type","6/7/2016","nicolo-ribaudo","Issue","closed","Duplicate"
"9006","[Transforms] Replace legacy emitter with tree transforming emitter.","6/7/2016","rbuckton","PR","closed","PR"
"9007","Named parameters and properties","6/7/2016","yjaaidi","Issue","closed","Duplicate"
"9008","Merge pull request #8469 from Microsoft/tsconfigParsingImprovements","6/7/2016","paulvanbrenk","PR","closed","PR"
"9009","check moduleResolution when verifying that program can be reused","6/7/2016","vladima","PR","closed","PR"
"9010","Merge JSDoc of assignments from function expressions","6/7/2016","sandersn","PR","closed","PR"
"9011","Design Meeting Notes, 6/6/2016","6/7/2016","DanielRosenwasser","Issue","closed","Design Notes"
"9012","Implicit type references","6/7/2016","RyanCavanaugh","PR","closed","PR"
"9013","Allow nested assignments in type guards","6/7/2016","ahejlsberg","PR","closed","PR"
"9014","File directory used to enumerate @types package, but current directory used to look them up","6/7/2016","mhegazy","Issue","closed","Fixed"
"9015","TypeScript augmentation challenge","6/7/2016","garthk","Issue","closed","Question"
"9016","Suggestion: successive narrowing with nested type guards","6/7/2016","yortus","Issue","closed","Duplicate"
"9017","Suggestion: CompilerHost should be able to 'plug into' a LanguageServiceHost ","6/7/2016","TheLarkInn","Issue","open","Suggestion"
"9018","Find all references does not show references to imports","6/8/2016","dbaeumer","Issue","closed","Fixed"
"9019","TypeScript Intellisense very slow with some projects","6/8/2016","dbaeumer","Issue","closed","Fixed"
"9020","Primitive type guards require `typeof` to be on the left hand side of the comparison","6/8/2016","dargoner","Issue","closed","Fixed"
"9021","JS quick outline - support to navigate to more symbols","6/8/2016","egamma","Issue","closed","Duplicate"
"9022","What is wrong with root var name=123?","6/8/2016","cevek","Issue","closed","Question"
"9023"," Error TS2348: Value of type 'typeof App' is not callable.","6/8/2016","shaikhspear16","Issue","closed","External"
"9024","Unreachable code for const variables","6/8/2016","Thomas-P","Issue","closed","Duplicate"
"9025","Recognize relative path using in outDir property","6/8/2016","yuit","PR","closed","PR"
"9026","Force LF newlines for LKG builds/non debug builds","6/8/2016","DickvdBrink","PR","closed","PR"
"9027","List of syntactic definition file errors we could detect","6/8/2016","RyanCavanaugh","Issue","open","Unlabeled"
"9028","use 'export' inside functions","6/8/2016","twelve-monkeys","Issue","closed","Declined"
"9029","Use more reasonable file unit names in harness compiler","6/8/2016","RyanCavanaugh","Issue","open","Infrastructure"
"9030","Array.from should also permit `IterableIterator` in addition to `ArrayLike`","6/8/2016","NoelAbrahams","Issue","closed","Fixed"
"9031","Type guard intersection types","6/8/2016","ahejlsberg","PR","closed","PR"
"9032","Return trace when exception happens","6/8/2016","zhengbli","PR","closed","PR"
"9033","add tsconfig.json to root to prevent VS from freaking out when openin…","6/8/2016","paulvanbrenk","PR","open","PR"
"9034","Suggestion Backlog Slog, 6/8/2016","6/8/2016","RyanCavanaugh","Issue","closed","Design Notes"
"9035","Remove Completed TODO","6/8/2016","weswigham","PR","closed","PR"
"9036","Primitive type guards are order independent","6/8/2016","sandersn","PR","closed","PR"
"9037","this-function parameter can be renamed","6/8/2016","sandersn","Issue","closed","Fixed"
"9038","RFC: Extensibility model","6/8/2016","weswigham","PR","open","PR"
"9039","Latest NTypeScript build broken","6/8/2016","basarat","Issue","closed","Fixed"
"9040","Fix #9039: add export to ArgumentListKind ","6/8/2016","mhegazy","PR","closed","PR"
"9041","Disallow truthiness coercions on known-true/known-false values","6/8/2016","RyanCavanaugh","Issue","open","Accepting PRs"
"9042","Fix #6319: Add support for `--t: es5` and  `--m es6`","6/8/2016","mhegazy","PR","closed","PR"
"9043","Adds progress indicators to the runtests-parallel build task.","6/8/2016","rbuckton","PR","closed","PR"
"9044","Add options to choose JSX file extension .js or .jsx","6/8/2016","frogcjn","Issue","open","Accepting PRs"
"9045","Better parsing experience for TSX","6/9/2016","tinganho","Issue","open","Accepting PRs"
"9046","Visual Studio Typescript Support NOT AVAILABLE","6/9/2016","Vikaskumargd","Issue","closed","Needs More Info"
"9047","Visual Studio Typescript Support NOT AVAILABLE","6/9/2016","Vikaskumargd","Issue","closed","Closed"
"9048","JSON schema of tsconfig.json unclear for module property","6/9/2016","amilner42","Issue","closed","Question"
"9049","Duplicate identifiers on windows","6/9/2016","otbe","Issue","open","Question"
"9050","ES6 getter property does not exist when using union types","6/9/2016","bradleyayers","Issue","closed","Question"
"9051","erratic output structure if one of the folder is empty","6/9/2016","thakurarun","Issue","closed","Question"
"9052","TypeScript is crashed by using too much memory","6/9/2016","falsandtru","Issue","open","Bug"
"9053","Highlighting of imported types in Visual Studio","6/9/2016","MizardX","Issue","closed","Duplicate"
"9054","Use proper method of not resolving alias","6/9/2016","andy-ms","PR","closed","PR"
"9055","reduce max used values for flags to prevent smi overflows on 32 bit versions of node","6/9/2016","vladima","PR","closed","PR"
"9056","Contextually type return statement in async function","6/9/2016","andy-ms","PR","closed","PR"
"9057","Allow --sourceRoot with --inlineSources option","6/9/2016","sheetalkamat","PR","closed","PR"
"9058","Code completion for optional properties in sub classes","6/9/2016","Lenne231","Issue","closed","Duplicate"
"9059","Fix sourcemaps for debugging tests in browser","6/9/2016","weswigham","PR","closed","PR"
"9060","Suggestion: Prevent hiding super class properties and methods","6/9/2016","MKuenzi","Issue","closed","By Design"
"9061","Fix this resolution in parameter initializers","6/9/2016","sandersn","PR","closed","PR"
"9062","Fix7334 Disallow async in functionExpression and ArrowFunction","6/9/2016","yuit","PR","closed","PR"
"9063","Type 'this'???","6/9/2016","electricessence","Issue","closed","Question"
"9064","Compile on save stopped working after VS2015 Update 3 installation","6/9/2016","rmtew","Issue","closed","Duplicate"
"9065","Update more diagnostic messages ES6->2015","6/9/2016","texastoland","PR","closed","PR"
"9066","Fixes issue with runtests-parallel","6/9/2016","rbuckton","PR","closed","PR"
"9067","TypeScript uses too much memory and Check time only for implementation of interfaces","6/9/2016","falsandtru","Issue","closed","Duplicate"
"9068","Add Gulpfile.ts","6/9/2016","weswigham","PR","closed","PR"
"9069","Include function this argument in function signature","6/10/2016","iskiselev","Issue","closed","Duplicate"
"9070","allowJs: why is `import 'x.js'` being ignored?","6/10/2016","OliverJAsh","Issue","closed","Question"
"9071","MouseWheelEvent -> WheelEvent - Intentional Breaking Change","6/10/2016","kitsonk","Issue","closed","Fixed"
"9072","Code format stopped working","6/10/2016","dbaeumer","Issue","closed","Bug"
"9073","Increase project reference count even when the opened file is referenced by it but not its root ","6/10/2016","zhengbli","PR","closed","PR"
"9074","More Recursive Type Declarations","6/10/2016","opensrcken","Issue","closed","Duplicate"
"9075","A duplicate declaration of Node.prototype.contains","6/10/2016","falsandtru","Issue","closed","Fixed"
"9076","Cannot use the BindingIdentifier of an ambient module import as type annotation","6/10/2016","tommahieu","Issue","closed","Duplicate"
"9077","Find all references for ambient module","6/10/2016","andy-ms","Issue","open","Accepting PRs"
"9078","Goto declaration for default import behaves differently","6/10/2016","andy-ms","Issue","open","Bug"
"9079","Find all references for default export does not include alternate names","6/10/2016","andy-ms","Issue","closed","Duplicate"
"9080","Only inlineSourceMap when debugging through jake-browser","6/10/2016","yuit","PR","closed","PR"
"9081","Find all references does not work for default export of ambient module","6/10/2016","andy-ms","Issue","open","Bug"
"9082","Give an error on using '--module' with a non-module input file","6/10/2016","DanielRosenwasser","Issue","open","Suggestion"
"9083","Check use before declaration if both the use and decalration are not in module file","6/10/2016","zhengbli","PR","closed","PR"
"9084","fix test baselines","6/10/2016","vladima","PR","closed","PR"
"9085",".","6/10/2016","KamyarNazeri","PR","closed","PR"
"9086","Design Meeting Notes, 6/10/2016 ","6/10/2016","mhegazy","Issue","closed","Design Notes"
"9087","Expose Typescript Engine to EnvDTE or Roslyn","6/10/2016","pswetz","Issue","closed","Declined"
"9088","Add members to variable declarations initialised with function expressions","6/10/2016","sandersn","PR","closed","PR"
"9089","Recommend runtests-parallel in CONTRIBUTING","6/10/2016","sandersn","PR","closed","PR"
"9090","Allow empty lists on command line","6/10/2016","weswigham","PR","closed","PR"
"9091","conflict between real path and symlink path","6/10/2016","alexeagle","Issue","open","Unlabeled"
"9092","Support command line -- to stop parsing options and start parsing input filenames","6/10/2016","weswigham","Issue","open","Suggestion"
"9093","Improve test baseline handling","6/10/2016","RyanCavanaugh","Issue","open","Accepting PRs"
"9094","`default` from export list not quoted in ES3 output","6/10/2016","tsofist","Issue","open","Bug"
"9095","Implicit type inclusion changes","6/10/2016","RyanCavanaugh","PR","closed","PR"
"9096","thisType versus this","6/10/2016","electricessence","Issue","closed","Duplicate"
"9097","[Transforms] Import external helpers module","6/11/2016","rbuckton","PR","closed","PR"
"9098","Unimplemented methods are allowed when its class merged namespace","6/11/2016","falsandtru","Issue","closed","Fixed"
"9099","Getting more done in GitHub with ZenHub","6/11/2016","essuraj","Issue","closed","Closed"
"9100","Fix #9098: report missing function implementation errors for merged …","6/11/2016","mhegazy","PR","closed","PR"
"9101","Possibility of publishing installer on a nightly basis","6/11/2016","naveedahmed1","Issue","open","Suggestion"
"9102","Deriving namespace of types","6/11/2016","falsandtru","Issue","closed","By Design"
"9103","Empty tuples are allowed in type assertions","6/11/2016","falsandtru","Issue","closed","Fixed"
"9104","inconsistency in type inference on union of function types ","6/12/2016","Artazor","Issue","open","Unlabeled"
"9105","A token is not highlighted correctly","6/12/2016","plantain-00","Issue","closed","Closed"
"9106","can i use import module in nodejs ,and avoid reltive path","6/12/2016","gastrodia","Issue","closed","Question"
"9107","Generics not being inferred in complex case","6/12/2016","2426021684","Issue","open","Unlabeled"
"9108","readonly modifier is ignored in unions","6/12/2016","aleksey-bykov","Issue","closed","Fixed"
"9109","Problem with case sensitive filesystem on osX","6/12/2016","amossam","Issue","closed","Duplicate"
"9110","Allow abstract class for local declarations and expressions","6/12/2016","ulrichb","Issue","open","Accepting PRs"
"9111","Unsound enforcement of generic type constriants.","6/12/2016","zv","Issue","closed","Question"
"9112","Triple slash reference should include extension '.d.ts' or not?","6/12/2016","frogcjn","Issue","closed","Question"
"9113","Recent --strictNullChecks issue w/ && || type result check","6/12/2016","GoToLoop","Issue","closed","Fixed"
"9114","Sourcemap debugging in Safari","6/12/2016","galsch","Issue","closed","Question"
"9115","No IntelliSense for 'export from' syntax","6/12/2016","dbaeumer","Issue","open","Bug"
"9116","Triple slash reference should include extension '.d.ts' or not?","6/12/2016","dbaeumer","Issue","open","Accepting PRs"
"9117","bad prediction on a file","6/12/2016","dbaeumer","Issue","open","Needs More Info"
"9118","Format Code should not change indentation of function parameters","6/12/2016","dbaeumer","Issue","open","Accepting PRs"
"9119","Rename Symbol goes to undesired places","6/12/2016","dbaeumer","Issue","closed","Duplicate"
"9120","Unwanted Formatting of JS1.7/ES2015 Destructuring Assignment Pattern","6/12/2016","dbaeumer","Issue","closed","Needs More Info"
"9121","Error: [js] property type declarations can only be used in a 'ts' file.","6/12/2016","dbaeumer","Issue","closed","Duplicate"
"9122","Certain TSX files break 'Format Code'","6/12/2016","dbaeumer","Issue","open","Fixed"
"9123","TypeScript 1.9.0 API assumes wrong files to parse if used on windows in conjunction with exclude","6/13/2016","otbe","Issue","open","Bug"
"9124","Please add more Format Code options.","6/13/2016","heroboy","Issue","open","Suggestion"
"9125","tsserver should provide an efficient way to compute project errors","6/13/2016","dbaeumer","Issue","open","Unlabeled"
"9126","-error-","6/13/2016","concepticio","Issue","closed","External"
"9127","Module augmentation with export list","6/13/2016","paleo229","Issue","open","Bug"
"9128","Typescript 1.8.4 / 1.8.6 installation issues for VS 2015 Update 2","6/13/2016","stefan505","Issue","closed","Needs More Info"
"9129","minor fix: add missing return clause","6/13/2016","plantain-00","PR","closed","PR"
"9130","Strange behavior on overloaded signatures with user-defined type-guards","6/13/2016","Artazor","Issue","closed","Fixed"
"9131","strictNullChecks and undefined values in class","6/13/2016","nicolashenry","Issue","closed","Duplicate"
"9132","Error if module not found","6/13/2016","OliverJAsh","Issue","closed","Duplicate"
"9133","TSServer should warn about supicious project setups","6/13/2016","dbaeumer","Issue","open","Accepting PRs"
"9134","Use camel-case instead of snake-case","6/13/2016","yuit","PR","closed","PR"
"9135","[emitDecoratorMetadata] TypeError: Cannot read property 'kind' of undefined","6/13/2016","jmlopez-rod","Issue","closed","Fixed"
"9136","Since i have updated visual studio 2015 community to update 3 compile on save isn't working.","6/13/2016","dotnet4ever","Issue","closed","Duplicate"
"9137","Allow to discard code when generating code.","6/13/2016","mubbasher","Issue","closed","Question"
"9138","Normalize basepath in parseJsonConfigFileContent()","6/13/2016","otbe","PR","open","PR"
"9139","lib.es2015.iterable.d.ts includes Promise<T>","6/13/2016","alexeagle","Issue","closed","Closed"
"9140","Add test for jsdoc in navigation bar","6/13/2016","andy-ms","PR","closed","PR"
"9141","No tsconfig support for strictNullChecks","6/13/2016","ddivecs","Issue","closed","Fixed"
"9142","Compiler options: documentation of default target","6/13/2016","andy-ms","Issue","closed","Fixed"
"9143","Improve error message when trying to use decorators with ES3 target","6/13/2016","andy-ms","Issue","closed","By Design"
"9144","Fix decorator metadata emit for rest arg with no type","6/13/2016","andy-ms","PR","closed","PR"
"9145","Unify `nodeKind` implementations for navigationBar and navigateTo","6/13/2016","andy-ms","Issue","open","Bug"
"9146","Add option to bail out of `jake runtests` when one test fails","6/13/2016","andy-ms","PR","closed","PR"
"9147","Proposal: decouple emit/emitDeclarations from the source text","6/13/2016","jasonchoimtt","Issue","open","Unlabeled"
"9148","Add isDefinition to references","6/13/2016","sandersn","PR","closed","PR"
"9149","[Transforms] Incorrect emit using export variable in short-hand property assignment","6/13/2016","yuit","Issue","open","Bug"
"9150","Using `typeof` to check for a function fails to narrow union types","6/13/2016","LPGhatguy","Issue","closed","Fixed"
"9151","Fix emit for shorthand properties when they refer to CommonJS exports.","6/13/2016","DanielRosenwasser","PR","closed","PR"
"9152","Cannot add decorators to anonymous class declarations","6/14/2016","jrieken","Issue","closed","Duplicate"
"9153","Can we please have module resolution for AMD?","6/14/2016","blendsdk","Issue","open","Question"
"9154","Why the split declarations in lib.d.ts?","6/14/2016","mindplay-dk","Issue","closed","Question"
"9155","Namespaces / Modules - the preferred way","6/14/2016","pootzko","Issue","closed","Closed"
"9156","Emit 'Promise' decorator metadata return type for async methods","6/14/2016","andy-ms","PR","closed","PR"
"9157","[Transforms] Ported 8351: Does async set the return type in reflect.metadata to promise?","6/14/2016","yuit","Issue","open","Bug"
"9158","[Transforms] Ported 8355 : Emitted decorator metadata is different when --isolatedModules is set","6/14/2016","yuit","Issue","open","Bug"
"9159","Code completion escaping","6/14/2016","andy-ms","PR","closed","PR"
"9160","[Transforms] Ported 9135 : Fix decorator metadata emit for rest arg with no typeed","6/14/2016","yuit","Issue","closed","Fixed"
"9161","[Transforms] Ported 6319: Support 'target':'es5' with 'module':'es6' to allow dead code elimination","6/14/2016","yuit","Issue","open","Bug"
"9162","[Transforms] Merge master 06/14/2016","6/14/2016","yuit","PR","closed","PR"
"9163","Discriminated union types","6/14/2016","ahejlsberg","PR","closed","PR"
"9164","Visual Studio TS 1.7 project has TS 1.8 compiler error","6/14/2016","giancarloa","Issue","closed","Question"
"9165","[Transforms] Ported 8826: Can't re-use exported variable in object literal shorthand (ES6/CommonJS) ","6/14/2016","yuit","Issue","closed","Fixed"
"9166","Remove the stored dotToken from PropertyAccessExpression","6/14/2016","sheetalkamat","PR","closed","PR"
"9167","Unions and intersections of readonly properties are now also readonly","6/14/2016","sandersn","PR","closed","PR"
"9168","[Transforms] Update baselines and fix failure when merged with master","6/14/2016","yuit","PR","closed","PR"
"9169","[Transforms] Merge master 06/14/2016","6/14/2016","yuit","PR","closed","PR"
"9170","Correctly check types in type assertions","6/14/2016","DanielRosenwasser","PR","closed","PR"
"9171","Prevent renaming `this` parameters","6/14/2016","sandersn","PR","closed","PR"
"9172","[Transforms] Update baselines and fix failure when merged with master","6/14/2016","yuit","PR","closed","PR"
"9173","transpileModule() fails when lib option was given","6/14/2016","asvetliakov","Issue","closed","Fixed"
"9174","Fix #9173: clear out lib and types before creating a program in transpileModule","6/14/2016","mhegazy","PR","closed","PR"
"9175","[Transforms] Down-level transformations for Async Functions","6/14/2016","rbuckton","PR","open","PR"
"9176","Clear out unused compiler options when transpiling","6/14/2016","mhegazy","PR","closed","PR"
"9177","Peek definition for import {} in TypeScript","6/14/2016","dbaeumer","Issue","closed","Fixed"
"9178","Typescript experimentalDecorators compiler flag not honored in VSCode","6/14/2016","dbaeumer","Issue","closed","Duplicate"
"9179","async / await function inside promise incorrectly requires resolve","6/15/2016","RichardJECooke","Issue","closed","Duplicate"
"9180","[Fix #9004] Improve error message for extending interface","6/15/2016","HerringtonDarkholme","PR","closed","PR"
"9181","New Website Logo: atlantis","6/15/2016","JiriZidek","Issue","closed","Website Logo"
"9182","Feature suggestion: Compile-time reflection of string literal unions and enums","6/15/2016","XorgonTheTypesafe","Issue","closed","Duplicate"
"9183","Feature suggestion: allow overwrite read-only output files.","6/15/2016","mvockerodt","Issue","closed","Declined"
"9184","Improve Declaration File Acquisition","6/15/2016","DanielRosenwasser","Issue","closed","Discussion"
"9185","Use helper functions to simplify range tests","6/15/2016","andy-ms","PR","closed","PR"
"9186","Reference-types directive crashes TSServer","6/15/2016","DanielRosenwasser","Issue","closed","Fixed"
"9187","Find all references for computed property","6/15/2016","andy-ms","Issue","open","Bug"
"9188","Relax && operator typing","6/15/2016","ahejlsberg","PR","closed","PR"
"9189","Allow property declarations in .js files","6/15/2016","andy-ms","PR","closed","PR"
"9190","Add compile error when trying to mix decorators with ES3 target","6/15/2016","andy-ms","PR","closed","PR"
"9191","Should be possible to force import of 'unused' modules in case there are side-effects","6/15/2016","markrendle","Issue","open","Suggestion"
"9192","Constrain class decorators with new()","6/15/2016","Ciantic","Issue","closed","Question"
"9193","Incorrect return types for Promise#catch and 0- and 2- arg forms of Promise#then","6/15/2016","jeffreymorlan","Issue","closed","Fixed"
"9194","Port 8369: Support module.exports.name = expr format for JavaScript m…","6/15/2016","paulvanbrenk","PR","closed","PR"
"9195","Using baselines for transpile unittests","6/15/2016","yuit","PR","closed","PR"
"9196","Produce errors for bad modifiers in .js files","6/15/2016","andy-ms","Issue","open","Bug"
"9197","`this` in function paramter list not classified as a keyword","6/15/2016","mhegazy","Issue","closed","Fixed"
"9198","Find all refs and goto def do not work on `this` in function parameter position","6/15/2016","mhegazy","Issue","closed","Fixed"
"9199","Suggestion Backlog Slog, 6/15/2016 maybe","6/15/2016","RyanCavanaugh","Issue","closed","Design Notes"
"9200","Unused identifiers compiler code","6/15/2016","sarangan12","PR","closed","PR"
"9201","comments are not preserved","6/15/2016","Kflash","Issue","closed","By Design"
"9202","Suggestion: Compilation targets other than JavaScript","6/15/2016","paul-go","Issue","closed","Declined"
"9203","Typecheck bug?","6/15/2016","bartq","Issue","open","Question"
"9204","Update Promise and PromiseLike, fix async functions issues with never.","6/15/2016","rbuckton","PR","closed","PR"
"9205","Returned values from functions cause type inference with optional parameters to fail","6/15/2016","yeerkkiller1","Issue","open","Unlabeled"
"9206","keypress e.code is not valid TypeScript, but is valid JavaScript","6/15/2016","ChicagoDave","Issue","open","Suggestion"
"9207","property functions being flagged as invalid code in js files","6/16/2016","sandy081","Issue","closed","Duplicate"
"9208","New node_modules/@types lookup needs prodding to include node.d.ts in build","6/16/2016","yortus","Issue","open","Needs More Info"
"9209","Calling abstract methods inside abstract class constructor","6/16/2016","prashaantt","Issue","closed","Question"
"9210","Commenting out in tsx file","6/16/2016","sandy081","Issue","open","Suggestion"
"9211","Type inference bug with Union Types","6/16/2016","Loilo","Issue","closed","Question"
"9212","Extending native `string`","6/16/2016","andyshuxin","Issue","closed","Question"
"9213","ignore casing when converting a source file path to relative path","6/16/2016","zhengbli","PR","closed","PR"
"9214","Why TypeScript + ReactJS does not compile the <filter> ?","6/16/2016","acopalipsis","Issue","closed","External"
"9215","Impossible to define static 'length' function on class","6/16/2016","plantain-00","PR","open","PR"
"9216","Inference of [a,b] to union type array is missing index signature [0]:A and [1]:B","6/16/2016","hansmaad","Issue","closed","By Design"
"9217","consider syntax for tuple literals: (['a', 2]) // [string, number]","6/16/2016","aleksey-bykov","Issue","open","Unlabeled"
"9218","[Transforms] merging 'master' on 06/15/2016","6/16/2016","yuit","PR","closed","PR"
"9219","1.8.9 - Parameter or Constructor parameter not recognized for template string","6/16/2016","rcollette","Issue","closed","Question"
"9220","Refactor navigation bar","6/16/2016","andy-ms","PR","closed","PR"
"9221","Completion list for JSON files imported using CommonJS require","6/16/2016","vojtechhabarta","PR","open","PR"
"9222","ES5 Compile On Save does not always generate var _this = this; for closures.","6/16/2016","Merenwen","Issue","open","Bug"
"9223","Type guard for optional interface property isn't honored","6/16/2016","Britvich","Issue","closed","Duplicate"
"9224","Add rule typescript.format.insertSpaceAfterOpeningAndBeforeClosingNamedImport","6/17/2016","sandy081","Issue","open","Accepting PRs"
"9225","Is it possible to link typescript interfaces to JSON files?","6/17/2016","sandy081","Issue","open","Unlabeled"
"9226","'x/y'-style module IDs not resolved","6/17/2016","yortus","Issue","closed","Closed"
"9227","unexpected TS2342","6/17/2016","lucap86","Issue","closed","Question"
"9228","Parameters don't use JSDoc optionality","6/17/2016","jrieken","Issue","closed","Fixed"
"9229","How do I import a type definition module? (error TS2656: …not a module)","6/17/2016","raineorshine","Issue","open","Question"
"9230","Prevent access to abstract properties in the constructor","6/17/2016","sandersn","Issue","open","Bug"
"9231","Compiler doesn't understand type restrictions in function declaration","6/17/2016","OlegTsyba","Issue","closed","Closed"
"9232","Fix 8355: Fix emit metadata different between transpile and tsc --isolatedModule","6/17/2016","yuit","PR","closed","PR"
"9233","Remove unused reference files","6/17/2016","yuit","PR","open","PR"
"9234","Enum index signature to get enum value by string representation","6/17/2016","Strate","Issue","open","Unlabeled"
"9235","Interface Index Signatures + Strict Null Checking","6/17/2016","blakeembrey","Issue","open","By Design"
"9236","[Salsa] Adding base indentation for script block formatting and smart indent","6/17/2016","jramsay","PR","closed","PR"
"9237","Routine dom lib update","6/17/2016","zhengbli","PR","closed","PR"
"9238","Some of ComputedProperty Expression seem to get map to intrinsic property ","6/17/2016","yuit","Issue","closed","By Design"
"9239","Signatures of intersection/union types properties","6/17/2016","iskiselev","Issue","open","Unlabeled"
"9240","Array#map -> ts.map.","6/17/2016","DanielRosenwasser","PR","closed","PR"
"9241","Suggestion: Sum Types and Tagged Unions without Reflection","6/17/2016","drudru","Issue","open","Suggestion"
"9242","exclude option only works if only one directory ","6/17/2016","toni-moreno","Issue","open","Question"
"9243","a class cannot extend events node module","6/17/2016","NikosEfthias","Issue","closed","Question"
"9244","Failure in 'lib.d.ts' with '--strictNullChecks'","6/18/2016","DanielRosenwasser","Issue","closed","Fixed"
"9245","[FEATURE REQUEST] Please supply a minified version with only transpilation functionality ","6/18/2016","QuantumInformation","Issue","open","Accepting PRs"
"9246","Incorrect discriminated union narrowing following exhaustive if/else","6/18/2016","DanielRosenwasser","Issue","open","Suggestion"
"9247","Cannot set property 'xyz' of undefined","6/18/2016","benmillhouse","Issue","closed","Question"
"9248","Missing WebCrypto APIs from webworker.d.ts","6/18/2016","mhegazy","Issue","closed","Fixed"
"9249","Add libcheck tests","6/18/2016","mhegazy","PR","closed","PR"
"9250","Add missing worker types","6/18/2016","zhengbli","PR","closed","PR"
"9251","Go-to-definition doesn't work on path in calls to 'require'","6/18/2016","DanielRosenwasser","Issue","open","Bug"
"9252","Suggestion: Upper-bound generic type constraints","6/19/2016","GregRos","Issue","open","Unlabeled"
"9253","Guarded function declarations","6/19/2016","tinganho","Issue","open","Unlabeled"
"9254","Strange type narrowing with Discriminated union types","6/19/2016","Lenne231","Issue","open","Duplicate"
"9255","IntelliSense: Support @deprecated tag","6/19/2016","Zlatkovsky","Issue","closed","Duplicate"
"9256","Completion info shows declared type, not narrowed type","6/19/2016","DanielRosenwasser","Issue","closed","By Design"
"9257","Rename doesn't work for string literal compared to string literal type","6/19/2016","DanielRosenwasser","Issue","open","Bug"
"9258","Discriminated union types lose their narrowed type inside nested function scopes","6/19/2016","ryanatkn","Issue","closed","By Design"
"9259","Using baseUrl and paths on node","6/19/2016","unional","Issue","closed","External"
"9260","Narrowing inconsistencies","6/19/2016","yortus","Issue","open","Question"
"9261","Can anyone tell me the difference about module?","6/19/2016","keyiis","Issue","closed","Question"
"9262","About design patterns(typescript)","6/19/2016","keyiis","Issue","closed","Question"
"9263","Strict null checks and flow control of returned functions","6/19/2016","blakeembrey","Issue","open","Suggestion"
"9264","Suggestion: Final keyword for classes and methods","6/20/2016","0815fox","Issue","closed","Duplicate"
"9265","Class property decorators not working as expected","6/20/2016","otbe","Issue","open","Unlabeled"
"9266","Show inherited comments in quick info","6/20/2016","Duskfall","Issue","open","Suggestion"
"9267","Find-all-references for `this` type","6/20/2016","andy-ms","Issue","open","Bug"
"9268","Find all references for super keyword","6/20/2016","andy-ms","Issue","open","Bug"
"9269","Goto definition for `super()` constructor call should goto the constructor, not the class","6/20/2016","andy-ms","Issue","open","Bug"
"9270","Allow to find all references of the 'this 'keyword","6/20/2016","andy-ms","PR","closed","PR"
"9271","Classify `this` in parameter position as a keyword","6/20/2016","andy-ms","PR","closed","PR"
"9272","Typescript with amd (requirejs) import(include/load) custom jquery plugin into mudule","6/20/2016","Kwirirai","Issue","open","Question"
"9273","'Block-scoped variable used before its declaration' not detected inside closures","6/20/2016","kourge","Issue","open","Unlabeled"
"9274","Regression: ES6 & TypeScript 'go to definition' jumps to import","6/20/2016","dbaeumer","Issue","closed","Needs More Info"
"9275","No auto-suggest for React components' props interface","6/20/2016","dbaeumer","Issue","open","Unlabeled"
"9276","Allow custom object types in JSDoc","6/20/2016","dbaeumer","Issue","open","Question"
"9277","when i do alt-sht-f to format code it adds a semicolon to places with a starting parentheses and a starting curly bracket!! ","6/20/2016","dbaeumer","Issue","closed","External"
"9278","[TypeScript]: Need to (F12/Goto definition) twice on destructured imports to get to actual definition","6/20/2016","dbaeumer","Issue","closed","Duplicate"
"9279","Global augmentations don't expose all merged members","6/20/2016","berwyn","Issue","closed","Fixed"
"9280","Test for type references in VS","6/20/2016","DanielRosenwasser","Issue","open","Infrastructure"
"9281","Verify npm packages for types distribution","6/20/2016","DanielRosenwasser","Issue","open","Unlabeled"
"9282","Provide API for faster incremental compilers","6/20/2016","alexeagle","Issue","open","Suggestion"
"9283","RFC: Language service extensions and tests","6/20/2016","weswigham","PR","closed","PR"
"9284","Fix rwc-runner from breaking change in compiler","6/20/2016","yuit","PR","closed","PR"
"9285","TypeError: Cannot read property 'text' of undefined","6/20/2016","t246246","Issue","closed","External"
"9286","export interface used by other exported functions","6/20/2016","basarat","PR","closed","PR"
"9287","Tests is not discoverable when using JavaScript output to directory","6/20/2016","lostfields","Issue","closed","External"
